1.012809336693743928e-01
1.191194873230808915e-01
1.417622838639076566e-01
1.640826308590847549e-01
1.934800853284436850e-01
2.248712629182706702e-01
2.623128643088574741e-01
3.078961396428903097e-01
3.674820073947845378e-01
4.319482488482795923e-01
5.019810780772845371e-01
5.873911856056261982e-01
6.824370414948932595e-01
8.014955194422761497e-01
9.536871220137526084e-01
1.124115903574191444e+00
1.317048474069280051e+00
1.541365169559087533e+00
1.780930789816464133e+00
2.111179398474152258e+00
2.510511080934779038e+00
2.942452710640310887e+00
3.466364527850431365e+00
4.003435838742348096e+00
4.617889087809844639e+00
5.529149452875526727e+00
6.556667814533749805e+00
7.624024346532082497e+00
8.924971628876390284e+00
1.055256961141008532e+01
1.258437575912507178e+01
1.473130194728268805e+01
1.730509680607690726e+01
1.982839199312832079e+01
2.385026688656927973e+01
2.740792086992613719e+01
3.259496345205917578e+01
3.768365239340680262e+01
4.457960079505833306e+01
5.306362012821290364e+01
6.219349348679435252e+01
7.179487001883879316e+01
8.238650749579308297e+01
9.852430927199084465e+01
