6.486884411072670054e-02
6.464707690514326366e-02
6.789234186064802001e-02
7.031252886531162705e-02
7.167203743704593510e-02
7.794796576861294513e-02
8.013759298465292225e-02
8.341306620352474666e-02
8.879371392751592151e-02
9.324023344556552073e-02
9.724352641633404737e-02
1.057169180386968166e-01
1.042937832705318063e-01
1.074282964006340324e-01
1.099782038858782701e-01
1.063083244735686939e-01
9.825490962308110199e-02
9.343741247500968183e-02
8.802754149044482446e-02
8.019992998389066652e-02
7.374680476202624679e-02
6.505564549329570512e-02
5.789203069125292700e-02
5.170878694299831102e-02
4.525488965367755606e-02
3.839666654048554811e-02
3.438518488406368256e-02
2.998538700629348880e-02
2.600599590213139786e-02
2.219761251135373217e-02
1.934783548127565894e-02
1.684389018021870826e-02
1.440856713868472749e-02
1.180958763609480863e-02
1.038366902969599728e-02
8.932226552908989134e-03
7.730125682262137428e-03
6.547240590745235025e-03
5.645504991034265042e-03
4.738584108308674207e-03
4.118775706509456708e-03
3.467135304831924121e-03
3.174242991554512405e-03
2.581976698296338871e-03
