6.083814664248482496e-02
7.234892888219802976e-02
8.631259088216920727e-02
1.035348144724955732e-01
1.258883307815050756e-01
1.561386360361700920e-01
1.947412335876509693e-01
2.405780859264956273e-01
2.811243613912853268e-01
3.171066920419022828e-01
3.465112804936805735e-01
3.545336022661600417e-01
3.287358473933381098e-01
2.934249569102874711e-01
2.444733587615807724e-01
2.019176729522478009e-01
1.577262537827017752e-01
1.204074161986131847e-01
8.785849832139304427e-02
6.408962151950556296e-02
4.817625433695116310e-02
3.486900923497206206e-02
2.470954393052865808e-02
1.796909326176650279e-02
1.293924833050481317e-02
9.293926053046675656e-03
6.684419082357355782e-03
4.831486258173620790e-03
3.467617779395947182e-03
2.506624952375211077e-03
1.817526527743089978e-03
1.304266898809439742e-03
9.333935215777075913e-04
6.774945054579297994e-04
4.901755165789524948e-04
3.588463950844939421e-04
2.590640288245083032e-04
1.857025739023999327e-04
1.360160321269491114e-04
1.002839292997305534e-04
7.102142865799154520e-05
5.116497189722693680e-05
3.848332535981957537e-05
2.723356099503299499e-05
